"year","month","discount","returned","sales_month"
"2016","9","0.20",NULL,"165.84"
"2016","9","0.00",NULL,"884.85"
"2016","9","0.70",NULL,"29.93"
"2016","9","0.20",NULL,"21.18"
"2016","9","0.00",NULL,"42.81"
"2016","9","0.70",NULL,"2.50"
"2016","9","0.00",NULL,"34.50"
"2016","9","0.70",NULL,"5.97"
"2016","9","0.20",NULL,"105.73"
"2016","9","0.80",NULL,"177.98"
"2016","9","0.20",NULL,"8.61"
"2016","9","0.00",NULL,"617.62"
"2016","9","0.20",NULL,"103.94"
"2016","9","0.00",NULL,"32.97"
"2016","9","0.20",NULL,"40.24"
"2016","9","0.00","Yes","59.98"
"2016","9","0.10",NULL,"579.53"
"2016","9","0.80",NULL,"304.99"
"2016","9","0.20",NULL,"801.57"
"2016","9","0.00","Yes","166.44"
"2016","9","0.00",NULL,"83.88"
"2016","9","0.00","Yes","27.36"
"2016","9","0.20",NULL,"193.01"
"2016","9","0.00",NULL,"304.36"
"2016","9","0.20",NULL,"239.98"
"2016","9","0.00",NULL,"9449.95"
"2016","9","0.20",NULL,"3.15"
"2016","9","0.20","Yes","137.24"
"2016","9","0.20",NULL,"676.40"
"2016","9","0.40",NULL,"67.18"
"2016","9","0.20",NULL,"15.55"
"2016","9","0.00",NULL,"41.88"
"2016","9","0.20",NULL,"46.69"
"2016","9","0.20","Yes","83.92"
"2016","9","0.30",NULL,"493.43"
"2016","9","0.00","Yes","48.94"
"2016","9","0.20",NULL,"10.05"
"2016","9","0.80",NULL,"3.83"
"2016","9","0.60",NULL,"9.96"
"2016","9","0.20",NULL,"127.07"
"2016","9","0.00",NULL,"211.96"
"2016","9","0.70",NULL,"18.65"
"2016","9","0.00",NULL,"49.98"
"2016","9","0.20",NULL,"31.98"
"2016","9","0.00","Yes","287.97"
"2016","9","0.00",NULL,"42.69"
"2016","9","0.20",NULL,"14.58"
"2016","9","0.00",NULL,"370.48"
"2016","9","0.20",NULL,"25.49"
"2016","9","0.00","Yes","35.34"
"2016","9","0.20",NULL,"11.35"
"2016","9","0.40",NULL,"559.71"
"2016","9","0.00",NULL,"31.36"
"2016","9","0.20",NULL,"13.13"
"2016","9","0.20",NULL,"436.00"
"2016","9","0.00",NULL,"19.90"
"2016","9","0.80",NULL,"2.72"
"2016","9","0.00",NULL,"58.48"
"2016","9","0.20",NULL,"1487.04"
"2016","9","0.00","Yes","26.20"
"2016","9","0.00",NULL,"43.92"
"2016","9","0.20",NULL,"2.82"
"2016","9","0.00",NULL,"814.91"
"2016","9","0.80",NULL,"3.65"
"2016","9","0.00",NULL,"8.56"
"2016","9","0.10",NULL,"172.76"
"2016","9","0.00",NULL,"204.60"
"2016","9","0.20",NULL,"47.98"
"2016","9","0.00","Yes","118.00"
"2016","9","0.20",NULL,"43.18"
"2016","9","0.00",NULL,"169.45"
"2016","9","0.10",NULL,"631.78"
"2016","9","0.20",NULL,"83.98"
"2016","9","0.00",NULL,"310.12"
"2016","9","0.00","Yes","53.94"
"2016","9","0.00",NULL,"5.88"
"2016","9","0.20",NULL,"33.55"
"2016","9","0.00",NULL,"19.86"
"2016","9","0.00","Yes","144.96"
"2016","9","0.00",NULL,"18.90"
"2016","9","0.00","Yes","601.30"
"2016","9","0.00",NULL,"775.27"
"2016","9","0.20",NULL,"11.12"
"2016","9","0.10",NULL,"887.10"
"2016","9","0.20",NULL,"268.14"
"2016","9","0.80",NULL,"7.68"
"2016","9","0.20",NULL,"153.82"
"2016","9","0.40",NULL,"3059.98"
"2016","9","0.00",NULL,"189.44"
"2016","9","0.20",NULL,"67.34"
"2016","9","0.00","Yes","164.22"
"2016","9","0.00",NULL,"11.12"
"2016","9","0.20",NULL,"20.16"
"2016","9","0.00","Yes","3162.90"
"2016","9","0.20",NULL,"10.37"
"2016","9","0.00",NULL,"14.94"
"2016","9","0.40",NULL,"409.27"
"2016","9","0.00","Yes","68.46"
"2016","9","0.40",NULL,"2519.96"
"2016","9","0.00",NULL,"57.75"
"2016","9","0.20",NULL,"31.10"
"2016","9","0.00",NULL,"313.80"
"2016","9","0.50",NULL,"2624.99"
"2016","9","0.00","Yes","57.93"
"2016","9","0.20",NULL,"355.28"
"2016","9","0.00",NULL,"16.78"
"2016","9","0.70",NULL,"63.92"
"2016","9","0.00",NULL,"127.95"
"2016","9","0.20",NULL,"645.70"
"2016","9","0.40",NULL,"32.38"
"2016","9","0.00","Yes","20.56"
"2016","9","0.00",NULL,"36.27"
"2016","9","0.20",NULL,"290.40"
"2016","9","0.80",NULL,"51.18"
"2016","9","0.00",NULL,"182.94"
"2016","9","0.20",NULL,"504.74"
"2016","9","0.30",NULL,"1740.06"
"2016","9","0.80",NULL,"8.55"
"2016","9","0.00",NULL,"62.32"
"2016","9","0.40","Yes","464.29"
"2016","9","0.00",NULL,"14.56"
"2016","9","0.20",NULL,"32.06"
"2016","9","0.00",NULL,"1355.58"
"2016","9","0.70",NULL,"6.57"
"2016","9","0.40",NULL,"135.52"
"2016","9","0.20",NULL,"107.15"
"2016","9","0.00",NULL,"15.24"
"2017","9","0.00",NULL,"335.48"
"2017","9","0.20",NULL,"94.15"
"2017","9","0.70",NULL,"6.86"
"2017","9","0.00",NULL,"38.88"
"2017","9","0.20",NULL,"36.78"
"2017","9","0.00",NULL,"170.42"
"2017","9","0.20",NULL,"129.57"
"2017","9","0.00",NULL,"1179.74"
"2017","9","0.30",NULL,"170.07"
"2017","9","0.00",NULL,"604.34"
"2017","9","0.70",NULL,"4.92"
"2017","9","0.00",NULL,"517.50"
"2017","9","0.40",NULL,"791.96"
"2017","9","0.20","Yes","12.96"
"2017","9","0.00",NULL,"1719.58"
"2017","9","0.70",NULL,"72.59"
"2017","9","0.00",NULL,"8.92"
"2017","9","0.40",NULL,"481.18"
"2017","9","0.00",NULL,"499.99"
"2017","9","0.20",NULL,"479.98"
"2017","9","0.80",NULL,"2.81"
"2017","9","0.00",NULL,"10.76"
"2017","9","0.20",NULL,"151.20"
"2017","9","0.00",NULL,"821.94"
"2017","9","0.20",NULL,"710.70"
"2017","9","0.70",NULL,"121.10"
"2017","9","0.20",NULL,"71.81"
"2017","9","0.00",NULL,"649.25"
"2017","9","0.20",NULL,"52.51"
"2017","9","0.00",NULL,"762.53"
"2017","9","0.70",NULL,"13.09"
"2017","9","0.00",NULL,"14.60"
"2017","9","0.20",NULL,"185.98"
"2017","9","0.00",NULL,"50.00"
"2017","9","0.70",NULL,"2.41"
"2017","9","0.20",NULL,"79.87"
"2017","9","0.00",NULL,"2473.33"
"2017","9","0.30",NULL,"47.52"
"2017","9","0.00",NULL,"291.78"
"2017","9","0.20",NULL,"1101.74"
"2017","9","0.00",NULL,"240.04"
"2017","9","0.20","Yes","411.33"
"2017","9","0.80",NULL,"6.59"
"2017","9","0.00",NULL,"236.61"
"2017","9","0.20",NULL,"717.72"
"2017","9","0.00",NULL,"159.98"
"2017","9","0.20",NULL,"7.82"
"2017","9","0.70",NULL,"1.08"
"2017","9","0.20",NULL,"892.98"
"2017","9","0.00",NULL,"98.26"
"2017","9","0.20",NULL,"4241.24"
"2017","9","0.00",NULL,"27.18"
"2017","9","0.20",NULL,"87.17"
"2017","9","0.00",NULL,"1408.10"
"2017","9","0.20",NULL,"45.58"
"2017","9","0.00",NULL,"6.08"
"2017","9","0.10",NULL,"102.58"
"2017","9","0.00",NULL,"7.90"
"2017","9","0.20",NULL,"15.55"
"2017","9","0.00",NULL,"1273.89"
"2017","9","0.00","Yes","6.16"
"2017","9","0.00",NULL,"207.35"
"2017","9","0.00","Yes","36.84"
"2017","9","0.20",NULL,"86.27"
"2017","9","0.70",NULL,"10.18"
"2017","9","0.00",NULL,"801.96"
"2017","9","0.20",NULL,"14.37"
"2017","9","0.00",NULL,"110.64"
"2017","9","0.70",NULL,"9.62"
"2017","9","0.00",NULL,"253.81"
"2017","9","0.20",NULL,"2003.92"
"2017","9","0.00",NULL,"192.17"
"2017","9","0.70",NULL,"3.26"
"2017","9","0.00",NULL,"441.60"
"2017","9","0.20",NULL,"10.48"
"2017","9","0.00",NULL,"2842.05"
"2017","9","0.20",NULL,"109.77"
"2017","9","0.00",NULL,"912.75"
"2017","9","0.60",NULL,"4.93"
"2017","9","0.80",NULL,"4.47"
"2017","9","0.20",NULL,"119.90"
"2017","9","0.00",NULL,"237.42"
"2017","9","0.20",NULL,"238.15"
"2017","9","0.70",NULL,"7.66"
"2017","9","0.00",NULL,"600.52"
"2017","9","0.10",NULL,"271.76"
"2017","9","0.20",NULL,"921.05"
"2017","9","0.00",NULL,"12.60"
"2017","9","0.00","Yes","991.20"
"2017","9","0.20",NULL,"55.74"
"2017","9","0.70",NULL,"2.95"
"2017","9","0.80",NULL,"15.08"
"2017","9","0.00",NULL,"187.39"
"2017","9","0.20",NULL,"946.34"
"2017","9","0.00",NULL,"619.95"
"2017","9","0.60",NULL,"24.29"
"2017","9","0.20",NULL,"25.03"
"2017","9","0.00","Yes","41.88"
"2017","9","0.20",NULL,"55.97"
"2017","9","0.00","Yes","25.99"
"2017","9","0.20",NULL,"6.10"
"2017","9","0.00",NULL,"114.60"
"2017","9","0.70",NULL,"9.52"
"2017","9","0.00",NULL,"20.04"
"2017","9","0.60",NULL,"21.94"
"2017","9","0.70",NULL,"3.58"
"2017","9","0.00",NULL,"137.47"
"2017","9","0.20",NULL,"140.74"
"2017","9","0.00",NULL,"121.26"
"2017","9","0.20","Yes","293.20"
"2017","9","0.20",NULL,"1261.58"
"2017","9","0.00",NULL,"1083.67"
"2017","9","0.40",NULL,"344.22"
"2017","9","0.20","Yes","879.98"
"2017","9","0.00",NULL,"99.17"
"2017","9","0.30",NULL,"179.89"
"2017","9","0.00",NULL,"107.64"
"2017","9","0.20",NULL,"16.46"
"2017","9","0.00",NULL,"437.91"
"2017","9","0.00","Yes","46.32"
"2017","9","0.70",NULL,"1369.76"
"2017","9","0.20",NULL,"17.12"
"2017","9","0.70",NULL,"6.34"
"2017","9","0.20",NULL,"24.45"
"2017","9","0.00",NULL,"659.90"
"2017","9","0.20",NULL,"6.85"
"2017","9","0.00",NULL,"1749.04"
"2017","9","0.00","Yes","194.32"
"2017","9","0.00",NULL,"223.26"
"2017","9","0.40",NULL,"27.41"
"2017","9","0.20",NULL,"24.67"
"2017","9","0.70",NULL,"9.76"
"2017","9","0.20",NULL,"263.96"
"2017","9","0.00",NULL,"150.22"
"2017","9","0.20",NULL,"15.71"
"2017","9","0.00",NULL,"61.96"
"2017","9","0.20",NULL,"1046.94"
"2017","9","0.00",NULL,"1270.06"
"2017","9","0.20",NULL,"2.82"
"2017","9","0.00",NULL,"94.60"
"2017","9","0.00","Yes","26.40"
"2017","9","0.00",NULL,"106.68"
"2017","9","0.20",NULL,"14.58"
"2017","9","0.00",NULL,"43.56"
"2017","9","0.20",NULL,"27.69"
"2017","9","0.00",NULL,"596.60"
"2017","9","0.20",NULL,"7.24"
"2017","9","0.00",NULL,"174.33"
"2017","9","0.20",NULL,"601.54"
"2017","9","0.80",NULL,"2.08"
"2017","9","0.00",NULL,"71.51"
"2017","9","0.20",NULL,"4.75"
"2017","9","0.70",NULL,"3.20"
"2017","9","0.20",NULL,"130.30"
"2017","9","0.80",NULL,"16.27"
"2017","9","0.00",NULL,"51.97"
"2017","9","0.70",NULL,"2.47"
"2017","9","0.00",NULL,"2617.43"
"2017","9","0.20",NULL,"86.30"
"2017","9","0.00",NULL,"513.90"
"2017","9","0.70",NULL,"77.03"
"2017","9","0.20",NULL,"239.80"
"2017","9","0.00",NULL,"1979.52"
"2017","9","0.40",NULL,"45.89"
"2017","9","0.20",NULL,"617.98"
"2017","9","0.00",NULL,"85.96"
"2017","9","0.20",NULL,"134.38"
"2017","9","0.00",NULL,"38.82"
"2017","9","0.20","Yes","28.75"
"2017","9","0.20",NULL,"83.87"
"2017","9","0.00",NULL,"293.96"
"2017","9","0.50",NULL,"3083.43"
"2017","9","0.20",NULL,"36.34"
"2017","9","0.00",NULL,"695.50"
"2017","9","0.20",NULL,"55.60"
"2017","9","0.00",NULL,"61.44"
"2017","9","0.10",NULL,"199.76"
"2017","9","0.00",NULL,"772.68"
"2018","9","0.20",NULL,"40.78"
"2018","9","0.00",NULL,"724.03"
"2018","9","0.20",NULL,"523.92"
"2018","9","0.00",NULL,"201.14"
"2018","9","0.80",NULL,"442.37"
"2018","9","0.00",NULL,"125.98"
"2018","9","0.20",NULL,"76.13"
"2018","9","0.70",NULL,"2.91"
"2018","9","0.20",NULL,"160.17"
"2018","9","0.80",NULL,"1.91"
"2018","9","0.20",NULL,"14.59"
"2018","9","0.00",NULL,"1128.39"
"2018","9","0.20",NULL,"28.00"
"2018","9","0.00",NULL,"278.40"
"2018","9","0.20",NULL,"15.94"
"2018","9","0.00",NULL,"40.88"
"2018","9","0.30",NULL,"85.25"
"2018","9","0.10",NULL,"631.78"
"2018","9","0.20",NULL,"33.02"
"2018","9","0.00",NULL,"14.76"
"2018","9","0.60",NULL,"84.27"
"2018","9","0.20",NULL,"1355.30"
"2018","9","0.00","Yes","94.68"
"2018","9","0.20",NULL,"67.56"
"2018","9","0.20","Yes","73.58"
"2018","9","0.20",NULL,"108.78"
"2018","9","0.00",NULL,"128.86"
"2018","9","0.20",NULL,"473.83"
"2018","9","0.00",NULL,"279.95"
"2018","9","0.30",NULL,"2396.27"
"2018","9","0.20",NULL,"247.02"
"2018","9","0.00",NULL,"47.10"
"2018","9","0.20",NULL,"273.67"
"2018","9","0.20",NULL,"3.05"
"2018","9","0.00","Yes","96.08"
"2018","9","0.00",NULL,"139.29"
"2018","9","0.20","Yes","7.31"
"2018","9","0.20",NULL,"477.58"
"2018","9","0.00",NULL,"1606.23"
"2018","9","0.20",NULL,"11.95"
"2018","9","0.00",NULL,"6.79"
"2018","9","0.70",NULL,"1141.47"
"2018","9","0.20",NULL,"105.58"
"2018","9","0.00",NULL,"21.40"
"2018","9","0.20",NULL,"23.47"
"2018","9","0.00",NULL,"494.82"
"2018","9","0.30",NULL,"198.74"
"2018","9","0.70",NULL,"86.06"
"2018","9","0.00",NULL,"77.52"
"2018","9","0.20",NULL,"479.98"
"2018","9","0.00",NULL,"7.38"
"2018","9","0.20",NULL,"550.68"
"2018","9","0.00",NULL,"535.41"
"2018","9","0.20",NULL,"141.92"
"2018","9","0.00",NULL,"1728.42"
"2018","9","0.60",NULL,"14.14"
"2018","9","0.20",NULL,"63.97"
"2018","9","0.00",NULL,"545.62"
"2018","9","0.80",NULL,"1.96"
"2018","9","0.00","Yes","192.16"
"2018","9","0.00",NULL,"14.40"
"2018","9","0.20",NULL,"10.37"
"2018","9","0.30",NULL,"99.37"
"2018","9","0.20",NULL,"253.50"
"2018","9","0.00",NULL,"49.53"
"2018","9","0.70",NULL,"3.20"
"2018","9","0.00",NULL,"378.00"
"2018","9","0.20",NULL,"849.44"
"2018","9","0.70",NULL,"21.15"
"2018","9","0.00",NULL,"29.60"
"2018","9","0.30",NULL,"887.27"
"2018","9","0.00",NULL,"123.52"
"2018","9","0.20",NULL,"801.57"
"2018","9","0.00",NULL,"32.04"
"2018","9","0.20",NULL,"59.96"
"2018","9","0.80",NULL,"93.03"
"2018","9","0.20",NULL,"664.58"
"2018","9","0.00",NULL,"22.98"
"2018","9","0.20",NULL,"99.14"
"2018","9","0.00",NULL,"639.25"
"2018","9","0.20",NULL,"10.53"
"2018","9","0.30",NULL,"71.25"
"2018","9","0.00",NULL,"43.13"
"2018","9","0.70",NULL,"7.51"
"2018","9","0.20",NULL,"302.36"
"2018","9","0.20","Yes","11.68"
"2018","9","0.00",NULL,"69.52"
"2018","9","0.20",NULL,"325.45"
"2018","9","0.40",NULL,"728.95"
"2018","9","0.00",NULL,"298.32"
"2018","9","0.20",NULL,"869.47"
"2018","9","0.00",NULL,"6.69"
"2018","9","0.20",NULL,"30.48"
"2018","9","0.00",NULL,"846.16"
"2018","9","0.30",NULL,"1663.83"
"2018","9","0.00",NULL,"374.37"
"2018","9","0.40","Yes","472.52"
"2018","9","0.20",NULL,"78.00"
"2018","9","0.00",NULL,"59.48"
"2018","9","0.20",NULL,"4364.10"
"2018","9","0.20",NULL,"477.67"
"2018","9","0.00","Yes","121.78"
"2018","9","0.00",NULL,"34.24"
"2018","9","0.20",NULL,"48.64"
"2018","9","0.40",NULL,"23.99"
"2018","9","0.00",NULL,"16.56"
"2018","9","0.00","Yes","20.10"
"2018","9","0.30",NULL,"155.37"
"2018","9","0.20",NULL,"10.50"
"2018","9","0.00",NULL,"29.52"
"2018","9","0.60",NULL,"83.95"
"2018","9","0.00",NULL,"188.70"
"2018","9","0.20",NULL,"28.44"
"2018","9","0.00","Yes","6.48"
"2018","9","0.00",NULL,"25.92"
"2018","9","0.20",NULL,"3.91"
"2018","9","0.00",NULL,"1059.12"
"2018","9","0.40",NULL,"280.78"
"2018","9","0.20",NULL,"528.13"
"2018","9","0.70","Yes","22.91"
"2018","9","0.00",NULL,"87.04"
"2018","9","0.30",NULL,"747.56"
"2018","9","0.20",NULL,"673.57"
"2018","9","0.70","Yes","17.22"
"2018","9","0.00",NULL,"297.44"
"2018","9","0.20",NULL,"35.95"
"2018","9","0.00",NULL,"543.38"
"2018","9","0.20",NULL,"2891.56"
"2018","9","0.20","Yes","309.46"
"2018","9","0.70",NULL,"22.43"
"2018","9","0.20",NULL,"120.15"
"2018","9","0.00",NULL,"502.73"
"2018","9","0.20",NULL,"14.26"
"2018","9","0.00",NULL,"200.23"
"2018","9","0.20",NULL,"67.14"
"2018","9","0.00",NULL,"5.76"
"2018","9","0.70",NULL,"9.56"
"2018","9","0.00",NULL,"924.79"
"2018","9","0.20",NULL,"25.63"
"2018","9","0.00",NULL,"13.28"
"2018","9","0.40",NULL,"383.44"
"2018","9","0.00",NULL,"1.81"
"2018","9","0.20",NULL,"722.35"
"2018","9","0.00",NULL,"70.95"
"2018","9","0.20",NULL,"532.70"
"2018","9","0.00",NULL,"1839.42"
"2018","9","0.80",NULL,"62.79"
"2018","9","0.20",NULL,"4.62"
"2018","9","0.30",NULL,"701.37"
"2018","9","0.00",NULL,"31.86"
"2018","9","0.20",NULL,"142.53"
"2018","9","0.00",NULL,"149.95"
"2018","9","0.60",NULL,"21.20"
"2018","9","0.70",NULL,"5.02"
"2018","9","0.20",NULL,"295.40"
"2018","9","0.00",NULL,"65.79"
"2018","9","0.80",NULL,"2.31"
"2018","9","0.20",NULL,"68.43"
"2018","9","0.00",NULL,"57.24"
"2018","9","0.20",NULL,"719.96"
"2018","9","0.00",NULL,"389.36"
"2018","9","0.20",NULL,"31.74"
"2018","9","0.00",NULL,"11.34"
"2018","9","0.80",NULL,"24.43"
"2018","9","0.00",NULL,"81.91"
"2018","9","0.20",NULL,"82.80"
"2018","9","0.00",NULL,"437.85"
"2018","9","0.20","Yes","1091.17"
"2018","9","0.20",NULL,"83.31"
"2018","9","0.00",NULL,"187.16"
"2018","9","0.20",NULL,"424.96"
"2018","9","0.00",NULL,"224.75"
"2018","9","0.20",NULL,"461.22"
"2018","9","0.00",NULL,"58.20"
"2018","9","0.20",NULL,"498.94"
"2018","9","0.00","Yes","4.36"
"2018","9","0.20",NULL,"8.93"
"2018","9","0.00",NULL,"1968.16"
"2018","9","0.20",NULL,"36.58"
"2018","9","0.00",NULL,"3360.15"
"2018","9","0.20",NULL,"60.05"
"2018","9","0.00",NULL,"284.54"
"2018","9","0.00","Yes","23.67"
"2018","9","0.70",NULL,"8.86"
"2018","9","0.00",NULL,"113.94"
"2018","9","0.60",NULL,"15.01"
"2018","9","0.00",NULL,"55.72"
"2018","9","0.20",NULL,"16.52"
"2018","9","0.20","Yes","19.46"
"2018","9","0.00",NULL,"83.70"
"2018","9","0.30",NULL,"347.80"
"2018","9","0.20",NULL,"16.69"
"2018","9","0.00",NULL,"11.30"
"2018","9","0.20",NULL,"9.57"
"2018","9","0.00",NULL,"1131.22"
"2018","9","0.20",NULL,"184.75"
"2018","9","0.00",NULL,"13.68"
"2018","9","0.20",NULL,"25.92"
"2018","9","0.00",NULL,"28.68"
"2018","9","0.50",NULL,"601.47"
"2018","9","0.00",NULL,"80.50"
"2018","9","0.20",NULL,"598.41"
"2018","9","0.00",NULL,"10.47"
"2018","9","0.20",NULL,"98.39"
"2018","9","0.00",NULL,"129.92"
"2018","9","0.20","Yes","568.73"
"2018","9","0.20",NULL,"39.95"
"2018","9","0.00",NULL,"12.96"
"2018","9","0.80",NULL,"6.82"
"2018","9","0.20",NULL,"27.24"
"2018","9","0.00",NULL,"82.32"
"2018","9","0.20",NULL,"20.70"
"2018","9","0.00","Yes","18.69"
"2018","9","0.50",NULL,"393.17"
"2018","9","0.20",NULL,"41.92"
"2018","9","0.00",NULL,"100.86"
"2018","9","0.20",NULL,"1001.58"
"2018","9","0.80",NULL,"8.61"
"2018","9","0.00","Yes","12.32"
"2018","9","0.00",NULL,"914.96"
"2018","9","0.20",NULL,"98.86"
"2018","9","0.00",NULL,"7.83"
"2018","9","0.20",NULL,"271.98"
"2018","9","0.00",NULL,"13.89"
"2018","9","0.20",NULL,"5.35"
"2018","9","0.30",NULL,"454.97"
"2018","9","0.20",NULL,"17.09"
"2018","9","0.30",NULL,"956.67"
"2018","9","0.20",NULL,"11.95"
"2018","9","0.00",NULL,"373.08"
"2018","9","0.20",NULL,"44.74"
"2018","9","0.00",NULL,"344.94"
"2018","9","0.20",NULL,"159.56"
"2018","9","0.10",NULL,"376.74"
"2018","9","0.00",NULL,"218.16"
"2018","9","0.20","Yes","1012.68"
"2018","9","0.00",NULL,"25.44"
"2018","9","0.20",NULL,"12.78"
"2018","9","0.00",NULL,"1034.09"
"2019","9","0.20",NULL,"79.98"
"2019","9","0.00",NULL,"159.96"
"2019","9","0.00","Yes","11.76"
"2019","9","0.00",NULL,"34.38"
"2019","9","0.20",NULL,"54.38"
"2019","9","0.70",NULL,"3.88"
"2019","9","0.00",NULL,"189.10"
"2019","9","0.20","Yes","143.95"
"2019","9","0.20",NULL,"31.74"
"2019","9","0.00",NULL,"10.90"
"2019","9","0.20",NULL,"127.94"
"2019","9","0.00",NULL,"97.30"
"2019","9","0.20",NULL,"119.96"
"2019","9","0.00",NULL,"116.91"
"2019","9","0.20",NULL,"7.18"
"2019","9","0.00",NULL,"19.44"
"2019","9","0.70",NULL,"12.29"
"2019","9","0.00",NULL,"238.00"
"2019","9","0.20","Yes","147.92"
"2019","9","0.00",NULL,"35.56"
"2019","9","0.00","Yes","13.76"
"2019","9","0.20",NULL,"45.11"
"2019","9","0.00",NULL,"5.96"
"2019","9","0.70",NULL,"180.59"
"2019","9","0.20",NULL,"15.92"
"2019","9","0.00",NULL,"261.74"
"2019","9","0.20",NULL,"218.35"
"2019","9","0.00",NULL,"5.98"
"2019","9","0.20",NULL,"1369.94"
"2019","9","0.00",NULL,"22.18"
"2019","9","0.20",NULL,"116.83"
"2019","9","0.10",NULL,"589.41"
"2019","9","0.20",NULL,"114.85"
"2019","9","0.00",NULL,"99.87"
"2019","9","0.20",NULL,"17.76"
"2019","9","0.80",NULL,"762.59"
"2019","9","0.20",NULL,"10.53"
"2019","9","0.20","Yes","295.06"
"2019","9","0.20",NULL,"22.43"
"2019","9","0.80",NULL,"42.62"
"2019","9","0.20",NULL,"1927.67"
"2019","9","0.00",NULL,"805.74"
"2019","9","0.20",NULL,"210.70"
"2019","9","0.40",NULL,"344.22"
"2019","9","0.00",NULL,"398.72"
"2019","9","0.20",NULL,"103.70"
"2019","9","0.70",NULL,"5.61"
"2019","9","0.00",NULL,"24.90"
"2019","9","0.20",NULL,"30.77"
"2019","9","0.00",NULL,"296.85"
"2019","9","0.20",NULL,"8.26"
"2019","9","0.00",NULL,"146.82"
"2019","9","0.40",NULL,"1169.69"
"2019","9","0.00",NULL,"352.38"
"2019","9","0.20",NULL,"21.84"
"2019","9","0.10","Yes","272.65"
"2019","9","0.20",NULL,"9.10"
"2019","9","0.70",NULL,"18.31"
"2019","9","0.00",NULL,"19.05"
"2019","9","0.20",NULL,"907.18"
"2019","9","0.00",NULL,"5.56"
"2019","9","0.20",NULL,"37.58"
"2019","9","0.00",NULL,"62.63"
"2019","9","0.20",NULL,"202.70"
"2019","9","0.00",NULL,"14.82"
"2019","9","0.10","Yes","2888.13"
"2019","9","0.00",NULL,"81.29"
"2019","9","0.20",NULL,"481.06"
"2019","9","0.00",NULL,"23.10"
"2019","9","0.80",NULL,"11.23"
"2019","9","0.10",NULL,"1282.41"
"2019","9","0.20",NULL,"300.90"
"2019","9","0.00",NULL,"113.94"
"2019","9","0.20",NULL,"158.38"
"2019","9","0.00","Yes","2.78"
"2019","9","0.30",NULL,"113.37"
"2019","9","0.20",NULL,"56.61"
"2019","9","0.00",NULL,"113.52"
"2019","9","0.20",NULL,"353.30"
"2019","9","0.00","Yes","167.94"
"2019","9","0.20",NULL,"29.24"
"2019","9","0.00",NULL,"18.76"
"2019","9","0.60","Yes","108.40"
"2019","9","0.70",NULL,"3.44"
"2019","9","0.00",NULL,"374.52"
"2019","9","0.20",NULL,"10.37"
"2019","9","0.00","Yes","217.85"
"2019","9","0.30",NULL,"213.43"
"2019","9","0.20",NULL,"8.93"
"2019","9","0.00",NULL,"804.94"
"2019","9","0.20",NULL,"20.74"
"2019","9","0.00","Yes","4.36"
"2019","9","0.70",NULL,"4.84"
"2019","9","0.20",NULL,"26.73"
"2019","9","0.00",NULL,"86.76"
"2019","9","0.80",NULL,"73.18"
"2019","9","0.20",NULL,"1478.27"
"2019","9","0.00",NULL,"25.16"
"2019","9","0.20","Yes","258.70"
"2019","9","0.00",NULL,"72.00"
"2019","9","0.20","Yes","72.96"
"2019","9","0.00",NULL,"362.00"
"2019","9","0.20",NULL,"147.17"
"2019","9","0.60",NULL,"21.18"
"2019","9","0.20",NULL,"25.82"
"2019","9","0.00",NULL,"437.85"
"2019","9","0.20",NULL,"31.10"
"2019","9","0.00",NULL,"145.74"
"2019","9","0.20",NULL,"453.80"
"2019","9","0.00",NULL,"6.56"
"2019","9","0.30","Yes","141.37"
"2019","9","0.20",NULL,"177.54"
"2019","9","0.80",NULL,"5.80"
"2019","9","0.00",NULL,"239.85"
"2019","9","0.20","Yes","17.02"
"2019","9","0.00",NULL,"47.94"
"2019","9","0.20",NULL,"1420.36"
"2019","9","0.20","Yes","279.94"
"2019","9","0.00","Yes","35.00"
"2019","9","0.00",NULL,"51.55"
"2019","9","0.70",NULL,"2.66"
"2019","9","0.20",NULL,"585.60"
"2019","9","0.70",NULL,"25.56"
"2019","9","0.00",NULL,"529.90"
"2019","9","0.30",NULL,"512.19"
"2019","9","0.00",NULL,"440.65"
"2019","9","0.20",NULL,"112.58"
"2019","9","0.00",NULL,"16.20"
"2019","9","0.20",NULL,"309.65"
"2019","9","0.00",NULL,"164.88"
"2019","9","0.20","Yes","89.58"
"2019","9","0.20",NULL,"177.57"
"2019","9","0.00",NULL,"900.50"
"2019","9","0.20",NULL,"289.28"
"2019","9","0.00",NULL,"269.97"
"2019","9","0.20",NULL,"988.70"
"2019","9","0.00","Yes","38.52"
"2019","9","0.00",NULL,"217.66"
"2019","9","0.20",NULL,"20.74"
"2019","9","0.00",NULL,"391.98"
"2019","9","0.20",NULL,"2387.87"
"2019","9","0.00",NULL,"115.56"
"2019","9","0.20",NULL,"409.22"
"2019","9","0.00",NULL,"15.96"
"2019","9","0.20",NULL,"25.92"
"2019","9","0.00","Yes","285.44"
"2019","9","0.00",NULL,"80.48"
"2019","9","0.70",NULL,"1.91"
"2019","9","0.00",NULL,"142.35"
"2019","9","0.70",NULL,"12.59"
"2019","9","0.00",NULL,"177.55"
"2019","9","0.20","Yes","11.78"
"2019","9","0.00",NULL,"33.99"
"2019","9","0.70",NULL,"241.17"
"2019","9","0.00",NULL,"26.13"
"2019","9","0.20",NULL,"2054.27"
